,date,imoex,SBER,GAZP,LKOH,SBERP,GMKN,NVTK,YNDX,TATN,TATNP,SNGS,POLY,ROSN,TCSG,PLZL,SNGSP,MGNT,MTSS,ALRS,PHOR,PIKK,RUAL,VTBR,FIVE,NLMK,CHMF,IRAO,MOEX,MAIL,MAGN,OZON,RTKM,TRNFP,FIXP,DSKY,HYDR,AGRO,AFLT,POGR,VKCO,AFKS,ENPG,MFON,MFON*,CBOM,HHRU,FEES,FLOT,RNFT,LNTA,LSRG,MTLR,UPRO,SFIN,GLTR,TRMK,MVID,QIWI,SGZH,SELG,MTLRP,NMTP,RSTI,POSI,SMLT,UWGN,MSNG
193,2019-02-01,2485.27,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0,5501.0
194,2019-03-01,2497.1,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0,5894.0
195,2019-04-01,2559.32,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0
196,2019-05-01,2665.33,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5,5268.5
197,2019-06-01,2765.85,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0,5305.0
198,2019-07-01,2739.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5,5226.5
199,2019-08-01,2740.04,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5,5379.5
200,2019-09-01,2747.18,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5,5387.5
201,2019-10-01,2893.98,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5,5919.5
202,2019-11-01,2935.37,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5,6137.5
203,2019-12-01,3045.87,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0,6169.0
204,2020-01-01,3076.65,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5,6550.5
205,2020-02-01,2785.08,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5,5699.5
206,2020-03-01,2508.81,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0
207,2020-04-01,2650.56,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5,4826.5
208,2020-05-01,2734.83,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5,5242.5
209,2020-06-01,2743.2,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0,5313.0
210,2020-07-01,2911.57,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5,5087.5
211,2020-08-01,2966.2,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0,4991.0
212,2020-09-01,2905.81,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0,4470.0
213,2020-10-01,2690.59,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0
214,2020-11-01,3107.58,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0,5063.0
215,2020-12-01,3289.02,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5,5169.5
216,2021-01-01,3276.34,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0,5377.0
217,2021-02-01,3341.1,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5,5575.5
218,2021-03-01,3536.98,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5,6111.5
219,2021-04-01,3542.57,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0,5805.0
220,2021-05-01,3720.68,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0,5993.0
221,2021-06-01,3841.85,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5,6762.5
222,2021-07-01,3771.58,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0,6299.0
223,2021-08-01,3913.08,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5,6283.5
224,2021-09-01,4088.38,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5,6903.5
225,2021-10-01,4143.22,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5,7272.5
226,2021-11-01,3890.59,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0,6513.0
227,2021-12-01,3787.26,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0,6573.0
228,2022-01-01,3530.38,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0,6878.0
229,2022-02-01,2470.48,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0,4915.0
230,2022-03-01,2703.51,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0,5680.0
231,2022-04-01,2445.17,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5,4699.5
